x25519,x25519_mlkem512,mlkem512,x25519_hqc128,hqc128
0.77,0.99,0.82,7.38,7.17
0.77,0.97,0.81,7.3,7.21
0.77,0.99,0.85,7.27,7.11
0.83,1.07,0.83,7.35,7.19
0.79,0.98,0.8,7.38,7.09
0.74,0.98,0.82,7.3,7.17
0.8,0.99,0.84,7.32,7.11
0.79,0.97,0.83,7.35,7.14
0.77,1.02,0.81,7.3,7.13
0.75,0.97,0.79,7.18,7.09
0.78,0.99,0.83,7.32,7.25
0.78,0.98,0.82,7.25,7.16
0.75,0.96,0.82,7.4,7.06
0.78,0.99,0.8,7.32,7.21
0.79,1.0,0.86,7.32,7.1
0.77,0.97,0.82,7.25,7.23
0.8,0.99,0.84,7.33,7.07
0.79,0.97,0.82,7.25,7.23
0.75,0.98,0.83,7.34,7.19
0.8,0.99,0.8,7.24,7.14
0.77,1.0,0.82,7.28,7.23
0.75,0.98,0.8,7.38,7.13
0.79,0.99,0.84,7.41,7.09
0.79,0.97,0.83,7.29,7.18
0.78,0.95,0.81,7.33,7.14
0.74,0.98,0.81,7.43,7.31
0.82,0.97,0.81,7.33,7.05
0.79,0.97,0.84,7.24,7.22
0.75,0.98,0.81,7.41,7.18
0.79,0.99,0.86,7.35,7.13
0.79,0.98,0.83,7.34,7.12
0.77,0.98,0.81,7.35,7.29
0.77,0.98,0.8,7.35,7.16
0.77,0.99,0.81,7.4,7.06
0.78,0.99,0.83,7.26,7.22
0.77,0.99,0.83,7.52,7.1
0.8,0.99,0.79,7.31,7.25
0.81,0.98,0.82,7.42,7.08
0.8,0.97,0.82,7.37,7.27
0.81,0.99,0.88,7.31,7.19
0.76,0.96,0.81,7.29,7.11
0.77,0.96,0.81,7.35,7.15
0.8,0.99,0.86,7.3,7.18
0.8,0.99,0.82,7.24,7.16
0.79,0.98,0.78,7.24,7.1
0.81,0.99,0.81,7.39,7.14
0.76,1.02,0.82,7.29,7.16
0.78,0.97,0.81,7.34,7.08
0.78,0.97,0.8,7.22,7.17
0.79,1.0,0.82,7.35,7.13
0.79,1.0,0.83,7.33,7.12
0.78,0.98,0.81,7.3,7.18
0.82,0.98,0.78,7.38,7.2
0.78,0.97,0.84,7.28,7.09
0.78,0.96,0.79,7.44,7.04
0.78,0.97,0.81,7.27,7.12
0.77,0.97,0.79,7.29,7.21
0.81,1.0,0.82,7.48,7.05
0.76,0.97,0.82,7.35,7.16
0.84,0.97,0.83,7.28,7.05
0.8,0.97,0.79,7.43,7.17
0.8,1.04,0.84,7.28,7.2
0.78,1.0,0.81,7.36,7.24
0.77,0.96,0.83,7.4,7.1
0.79,1.02,0.81,7.27,7.2
0.76,0.97,0.83,7.41,7.07
0.78,0.96,0.83,7.32,7.22
0.78,1.0,0.85,7.33,7.2
0.77,0.99,0.86,7.32,7.14
0.76,0.98,0.84,7.32,7.1
0.82,1.02,0.82,7.51,7.28
0.78,0.98,0.83,7.32,7.12
0.78,0.97,0.82,7.34,7.16
0.79,0.98,0.81,7.26,7.22
0.81,1.01,0.84,7.39,7.05
0.79,0.99,0.84,7.36,7.16
0.79,0.96,0.82,7.39,7.13
0.78,0.96,0.83,7.3,7.21
0.81,1.01,0.82,7.31,7.05
0.76,0.98,0.82,7.27,7.16
0.79,0.98,0.82,7.33,7.08
0.76,0.96,0.82,7.4,7.12
0.75,0.96,0.83,7.4,7.09
0.75,0.97,0.81,7.24,7.12
0.81,0.99,0.8,7.35,7.09
0.82,0.96,0.82,7.34,7.18
0.79,0.96,0.83,7.25,7.13
0.76,0.97,0.82,7.41,7.19
0.79,0.98,0.84,7.36,7.2
0.78,0.99,0.81,7.34,7.17
0.8,0.98,0.82,7.26,7.1
0.83,1.01,0.85,7.33,7.23
0.79,0.98,0.84,7.38,7.17
0.81,0.97,0.85,7.28,7.14
0.75,0.96,0.88,7.25,7.21
0.76,0.96,0.81,7.45,7.23
0.77,0.95,0.83,7.34,7.08
0.77,0.98,0.81,7.28,7.18
0.81,0.98,0.82,7.41,7.09
0.75,1.02,0.8,7.28,7.16
0.75,0.98,0.82,7.25,7.06
0.78,0.95,0.81,7.44,7.15
0.78,0.99,0.81,7.26,7.12
0.75,0.97,0.81,7.32,7.15
0.79,0.99,0.83,7.28,7.09
0.78,0.99,0.82,7.36,7.04
0.77,0.97,0.8,7.23,7.21
0.79,1.0,0.81,7.34,7.13
0.77,1.02,0.8,7.3,7.04
0.81,0.99,0.84,7.25,7.23
0.78,0.98,0.86,7.28,7.23
0.78,0.95,0.81,7.21,7.08
0.78,0.99,0.83,7.38,7.27
0.77,0.98,0.81,7.48,7.08
0.76,1.03,0.8,7.39,7.13
0.79,1.0,0.84,7.29,7.34
0.79,0.97,0.83,7.45,7.12
0.79,0.97,0.82,7.38,7.07
0.78,0.97,0.82,7.38,7.17
0.77,0.98,0.79,7.36,7.07
0.78,0.95,0.83,7.47,7.14
0.78,0.98,0.83,7.26,7.12
0.78,0.98,0.83,7.34,7.08
0.77,0.98,0.81,7.42,7.21
0.78,0.99,0.82,7.32,7.12
0.77,1.07,0.82,7.4,7.1
0.75,0.97,0.83,7.41,7.14
0.76,0.97,0.83,7.39,7.08
0.76,0.99,0.83,7.33,7.09
0.78,0.99,0.8,7.34,7.1
0.78,0.97,0.84,7.29,7.17
0.78,0.98,0.81,7.26,7.18
0.77,0.98,0.85,7.3,7.14
0.77,0.97,0.82,7.34,7.3
0.78,1.0,0.82,7.32,7.09
0.76,0.98,0.8,7.26,7.17
0.81,0.96,0.83,7.47,7.26
0.76,1.01,0.82,7.25,7.2
0.76,0.99,0.8,7.45,7.18
0.78,0.96,0.83,7.42,7.12
0.79,0.98,0.82,7.33,7.11
0.77,0.95,0.82,7.42,7.16
0.79,0.98,0.79,7.3,7.2
0.78,0.98,0.83,7.32,7.1
0.74,0.98,0.84,7.37,7.13
0.77,0.97,0.83,7.35,7.14
0.78,0.97,0.81,7.4,7.21
0.77,0.98,0.78,7.23,7.14
0.8,0.98,0.9,7.43,7.12
0.78,0.96,0.86,7.27,7.08
0.78,0.98,0.81,7.34,7.19
0.77,0.98,0.8,7.38,7.18
0.8,1.01,0.86,7.4,7.11
0.8,0.99,0.83,7.25,7.2
0.78,0.98,0.82,7.37,7.15
0.86,0.98,0.87,7.34,7.16
0.78,0.99,0.81,7.31,7.17
0.79,0.99,0.84,7.29,7.13
0.77,0.99,0.83,7.28,7.11
0.79,0.98,0.83,7.44,7.17
0.78,1.0,0.82,7.28,7.11
0.77,0.98,0.83,7.33,7.22
0.8,0.98,0.84,7.42,7.06
0.79,1.01,0.8,7.26,7.26
0.75,1.03,0.81,7.37,7.16
0.76,0.98,0.81,7.37,7.13
0.78,0.98,0.84,7.34,7.12
0.75,0.95,0.81,7.34,7.15
0.78,0.98,0.8,7.33,7.16
0.77,1.04,0.83,7.41,7.25
0.76,0.97,0.83,7.41,7.08
0.76,0.98,0.81,7.42,7.09
0.78,0.97,0.78,7.32,7.24
0.77,0.97,0.81,7.38,7.14
0.77,0.99,0.82,7.33,7.1
0.79,1.01,0.81,7.36,7.32
0.78,0.96,0.79,7.4,7.09
0.74,1.01,0.85,7.3,7.03
0.78,0.97,0.84,7.42,7.18
0.79,0.98,0.83,7.53,7.09
0.78,0.98,0.81,7.35,7.14
0.77,0.95,0.86,7.35,7.06
0.76,0.98,0.84,7.42,7.23
0.82,1.01,0.83,7.47,7.15
0.76,0.96,0.79,7.38,7.2
0.79,1.0,0.83,7.32,7.11
0.78,0.99,0.84,7.37,7.07
0.82,0.98,0.84,7.33,7.13
0.78,0.97,0.81,7.37,7.08
0.77,0.99,0.78,7.42,7.2
0.77,1.01,0.81,7.33,7.15
0.76,0.97,0.83,7.37,7.23
0.79,0.98,0.8,7.36,7.08
0.73,0.99,0.84,7.42,7.31
0.76,0.99,0.8,7.36,7.11
0.8,0.96,0.81,7.4,7.13
0.77,0.96,0.82,7.3,7.18
0.78,0.98,0.81,7.39,7.1
0.78,1.04,0.82,7.3,7.05
0.79,0.97,0.84,7.3,7.12
0.75,0.96,0.83,7.26,7.07
0.76,0.98,0.81,7.32,7.12
0.76,0.99,0.83,7.5,7.08
0.76,1.01,0.82,7.31,7.18
0.78,1.01,0.92,7.37,7.2
0.77,0.97,0.82,7.25,7.22
0.74,1.02,0.83,7.44,7.18
0.8,0.99,0.83,7.33,7.18
0.77,0.98,0.84,7.35,7.11
0.73,0.98,0.8,7.3,7.21
0.78,0.98,0.81,7.34,7.11
0.77,0.98,0.88,7.33,7.13
0.78,0.93,0.84,7.46,7.18
0.77,0.99,0.84,7.33,7.08
0.78,0.98,0.81,7.43,7.21
0.75,0.98,0.79,7.31,7.14
0.77,0.98,0.87,7.33,7.27
0.76,0.95,0.83,7.5,7.17
0.74,0.97,0.87,7.32,7.18
0.79,1.0,0.82,7.31,7.11
0.79,1.03,0.8,7.37,7.21
0.76,0.98,0.82,7.39,7.26
0.79,0.99,0.82,7.29,7.12
0.77,1.03,0.83,7.31,7.16
0.76,0.99,0.81,7.39,7.31
0.77,0.97,0.86,7.3,7.13
0.79,1.0,0.81,7.29,7.28
0.74,0.97,0.8,7.53,7.35
0.76,1.02,0.84,7.28,7.22
0.76,1.01,0.8,7.41,7.29
0.77,1.0,0.81,7.49,7.17
0.79,0.99,0.81,7.34,7.27
0.79,0.97,0.82,7.39,7.16
0.77,1.01,0.81,7.33,7.23
0.77,0.98,0.82,7.45,7.16
0.79,0.97,0.83,7.3,7.25
0.78,0.98,0.84,7.42,7.19
0.76,0.96,0.83,7.31,7.35
0.77,1.01,0.82,7.32,7.12
0.78,0.98,0.81,7.4,7.16
0.77,1.11,0.84,7.4,7.16
0.76,1.25,0.82,7.4,7.08
0.79,1.29,0.81,7.41,7.29
0.77,1.03,0.81,7.3,7.19
0.82,0.98,0.82,7.41,7.26
0.76,0.96,0.83,7.38,7.22
0.78,1.01,0.81,7.37,7.17
0.74,0.99,0.84,7.34,7.14
0.79,1.0,0.83,7.41,7.22
0.76,0.98,0.81,7.32,7.19
0.76,1.01,0.83,7.37,7.12
0.78,0.99,0.81,7.43,7.25
0.8,1.0,0.82,7.45,7.19
0.79,0.97,0.82,7.39,7.14
0.77,0.96,0.83,7.48,7.17
0.79,0.98,0.81,7.31,7.23
0.77,0.99,0.84,7.32,7.19
0.76,0.96,0.83,7.41,7.12
0.79,0.99,0.81,7.4,7.28
0.79,0.96,0.83,7.32,7.13
0.74,1.03,0.79,7.29,7.18
0.77,0.99,0.84,7.31,7.17
0.79,1.0,0.81,7.43,7.25
0.79,0.99,0.82,7.38,7.16
0.76,1.0,0.8,7.36,7.22
0.79,0.98,0.82,7.32,7.12
0.79,0.96,0.84,7.35,7.25
0.74,0.98,0.82,7.32,7.19
0.79,0.98,0.82,7.45,7.09
0.79,1.02,0.8,7.36,7.27
0.77,0.97,1.05,7.33,7.3
0.77,0.96,1.23,7.48,7.23
0.76,0.97,0.85,7.32,7.24
0.78,0.97,0.84,7.32,7.34
0.77,0.98,0.83,7.41,7.1
0.8,0.97,0.82,7.34,7.12
0.77,1.0,0.84,7.28,7.22
0.77,0.99,0.81,7.44,7.19
0.77,1.03,0.82,7.48,7.17
0.79,0.98,0.84,7.36,7.25
0.79,1.0,0.86,7.49,7.12
0.78,1.01,0.82,7.38,7.24
0.78,0.98,0.81,7.47,7.14
0.8,1.07,0.85,7.48,7.18
0.78,0.98,0.83,7.29,7.14
0.75,0.96,0.84,7.4,7.24
0.79,0.96,0.84,7.41,7.16
0.78,0.97,0.82,7.49,7.2
0.77,1.0,0.82,7.37,7.15
0.76,0.98,0.82,7.38,7.26
0.81,1.01,0.89,7.46,7.21
0.79,0.98,0.82,7.34,7.26
0.78,0.98,0.81,7.27,7.18
0.76,0.97,0.79,7.43,7.16
0.78,0.97,0.84,7.37,7.26
0.76,0.98,0.85,7.32,7.2
0.77,0.97,0.83,7.47,7.13
0.77,1.0,0.85,7.27,7.31
0.77,0.97,0.85,7.32,7.14
0.77,0.99,0.8,7.35,7.2
0.78,0.97,0.83,7.28,7.23
0.78,0.99,0.86,7.43,7.11
0.76,0.97,0.84,7.39,7.19
0.82,0.97,0.83,7.5,7.17
0.78,1.0,0.82,7.31,7.12
0.76,0.99,0.84,7.43,7.17
0.81,0.99,0.81,7.45,7.16
0.77,1.01,0.81,7.31,7.19
0.74,0.98,0.81,7.33,7.15
0.78,0.96,0.87,7.3,7.15
0.77,0.97,0.83,7.23,7.12
0.76,0.98,0.83,7.42,7.19
0.79,0.99,0.81,7.37,7.33
0.77,0.98,0.81,7.33,7.13
0.77,0.99,0.81,7.29,7.17
0.76,0.99,0.82,7.42,7.32
0.77,0.97,0.83,7.29,7.06
0.76,0.98,0.79,7.38,7.18
0.76,0.99,0.82,7.41,7.15
0.74,1.0,0.83,7.38,7.29
0.78,0.98,0.83,7.29,7.13
0.74,0.98,0.8,7.46,7.14
0.8,0.95,0.82,7.4,7.27
0.78,0.99,0.82,7.4,7.12
0.77,1.0,0.86,7.45,7.16
0.76,0.96,0.81,7.37,7.39
0.81,0.99,0.79,7.32,7.15
0.78,1.03,0.84,7.31,7.21
0.76,0.98,0.84,7.43,7.24
0.76,0.98,0.85,7.4,7.14
0.79,0.97,0.82,7.34,7.26
0.78,0.99,0.81,7.37,7.13
0.75,0.97,0.78,7.35,7.16
0.78,1.0,0.81,7.45,7.18
0.78,0.97,0.84,7.35,7.17
0.78,0.98,0.82,7.44,7.26
0.77,1.0,0.87,7.33,7.2
0.77,0.96,0.81,7.28,7.25
0.79,0.99,0.83,7.44,7.26
0.75,0.99,0.82,7.3,7.1
0.81,0.98,0.87,7.38,7.34
0.81,0.97,0.82,7.3,7.15
0.78,0.98,0.8,7.43,7.29
0.75,0.98,0.9,7.4,7.33
0.79,1.01,0.83,7.3,7.24
0.76,1.01,0.82,7.46,7.15
0.81,0.98,0.84,7.35,7.26
0.79,0.98,0.79,7.39,7.17
0.77,0.99,0.82,7.25,7.11
0.8,1.02,0.83,7.44,7.25
0.77,0.98,0.85,7.43,7.11
0.79,1.0,0.86,7.33,7.12
0.79,1.0,0.82,7.38,7.22
0.77,0.99,0.85,7.42,7.17
0.77,0.99,0.83,7.38,7.08
0.78,0.96,0.86,7.3,7.17
0.81,0.97,0.83,7.51,7.24
0.77,0.98,0.83,7.33,7.13
0.75,0.96,0.82,7.38,7.33
0.8,0.98,0.81,7.33,7.09
0.79,1.0,0.83,7.33,7.45
0.76,0.99,0.83,7.37,7.26
0.78,1.01,0.81,7.34,7.17
0.77,0.96,0.86,7.26,7.2
0.8,1.03,0.85,7.38,7.25
0.78,0.99,0.78,7.28,7.25
0.78,0.98,0.83,7.42,7.1
0.8,0.99,0.81,7.41,7.22
0.75,0.98,0.83,7.43,7.09
0.77,0.97,0.84,7.45,7.17
0.79,0.98,0.82,7.29,7.15
0.77,1.02,0.83,7.36,7.22
0.76,0.97,0.82,7.4,7.12
0.77,0.98,0.85,7.4,7.17
0.78,0.99,0.86,7.28,7.12
0.77,0.99,0.81,7.4,7.21
0.78,1.0,0.82,7.33,7.12
0.78,1.02,0.88,7.36,7.22
0.77,0.98,0.84,7.49,7.24
0.76,0.98,0.83,7.26,7.21
0.79,0.98,0.81,7.36,7.16
0.79,1.04,0.89,7.4,7.13
0.77,1.0,0.82,7.41,7.28
0.8,1.0,0.85,7.32,7.19
0.78,0.97,0.86,7.38,7.19
0.81,1.0,0.8,7.34,7.19
0.78,1.01,0.8,7.34,7.21
0.79,0.98,0.83,7.32,7.12
0.74,1.0,0.91,7.45,7.28
0.84,0.98,0.82,7.32,7.23
0.78,0.98,0.82,7.42,7.06
0.77,0.98,0.84,7.4,7.2
0.81,0.97,0.8,7.39,7.33
0.81,0.98,0.81,7.3,7.09
0.78,0.97,0.82,7.37,7.28
0.77,1.0,0.86,7.39,7.19
0.83,0.98,0.84,7.37,7.14
0.79,0.99,0.83,7.29,7.17
0.76,1.01,0.84,7.38,7.16
0.79,0.99,0.84,7.36,7.15
0.79,0.98,0.82,7.39,7.12
0.77,0.97,0.82,7.32,7.24
0.79,0.97,0.85,7.34,7.19
0.77,0.96,0.84,7.43,7.23
0.77,0.98,0.84,7.32,7.2
0.76,1.01,0.8,7.44,7.15
0.79,1.05,0.81,7.42,7.27
0.76,1.01,0.84,7.5,7.14
0.74,0.99,0.83,7.38,7.24
0.76,0.99,0.83,7.39,7.12
0.79,1.0,0.83,7.34,7.31
0.76,0.95,0.83,7.28,7.11
0.77,0.97,0.84,7.4,7.1
0.78,0.96,0.82,7.39,7.25
0.76,0.97,0.83,7.34,7.14
0.77,0.96,0.81,7.3,7.18
0.78,0.97,0.84,7.37,7.27
0.74,0.96,0.81,7.3,7.13
0.77,0.98,0.86,7.25,7.18
0.79,0.98,0.83,7.52,7.16
0.76,0.97,0.83,7.27,7.18
0.78,0.98,0.81,7.33,7.22
0.79,0.97,0.81,7.37,7.18
0.78,0.95,0.84,7.34,7.22
0.74,0.99,0.86,7.29,7.11
0.79,1.03,0.83,7.39,7.12
0.78,0.99,0.83,7.28,7.09
0.78,0.98,0.87,7.34,7.09
0.82,0.99,0.89,7.26,7.16
0.79,0.98,0.82,7.36,7.09
0.79,0.97,0.84,7.29,7.24
0.79,0.97,0.83,7.41,7.38
0.74,0.98,0.8,7.25,7.14
0.76,0.98,0.87,7.41,7.25
0.76,1.0,0.85,7.29,7.24
0.81,0.98,0.83,7.35,7.15
0.8,0.99,0.81,7.41,7.18
0.77,0.99,0.82,7.28,7.1
0.78,1.0,0.82,7.37,7.21
0.8,0.98,0.84,7.28,7.13
0.78,0.99,0.83,7.4,7.22
0.77,0.98,0.8,7.27,7.09
0.79,1.02,0.81,7.4,7.21
0.79,0.96,0.82,7.3,7.16
0.76,0.96,0.82,7.33,7.2
0.82,0.96,0.83,7.35,7.17
0.77,0.96,0.81,7.27,7.15
0.74,1.01,0.78,7.36,7.29
0.79,0.97,0.83,7.24,7.17
0.77,1.02,0.81,7.3,7.26
0.77,1.0,0.81,7.37,7.17
0.78,1.05,0.82,7.31,7.12
0.77,0.97,0.84,7.37,7.33
0.77,0.97,0.83,7.42,7.18
0.75,0.99,0.82,7.54,7.15
0.76,0.98,0.8,7.32,7.29
0.78,1.0,0.82,7.28,7.17
0.79,0.99,0.82,7.37,7.17
0.75,0.96,0.81,7.29,7.12
0.78,0.98,0.81,7.29,7.27
0.82,0.98,0.84,7.45,7.18
0.77,1.01,0.83,7.25,7.21
0.83,1.02,0.81,7.35,7.32
0.77,0.96,0.82,7.42,7.18
0.74,0.98,0.83,7.33,7.2
0.8,0.99,0.83,7.35,7.27
0.78,0.98,0.82,7.27,7.25
0.82,0.96,0.84,7.35,7.18
0.8,0.99,0.82,7.38,7.26
0.79,0.98,0.8,7.42,7.13
0.79,1.01,0.82,7.27,7.23
0.75,0.96,0.82,7.44,7.24
0.79,0.96,0.85,7.33,7.19
0.78,0.99,0.82,7.41,7.07
0.74,1.0,0.81,7.28,7.17
0.79,0.97,0.85,7.31,7.11
0.8,0.98,0.84,7.45,7.12
0.79,0.97,0.84,7.25,7.09
0.75,0.96,0.82,7.31,7.2
0.8,1.0,0.8,7.34,7.17
0.78,0.99,0.84,7.37,7.26
0.77,0.96,0.84,7.34,7.09
0.75,1.02,0.82,7.46,7.23
0.79,0.97,0.82,7.24,7.2
0.81,0.98,0.81,7.28,7.25
0.77,0.98,0.8,7.36,7.08
0.78,1.0,0.85,7.27,7.26
0.79,0.98,0.89,7.37,7.04
0.78,0.98,0.81,7.31,7.11
0.8,0.97,0.83,7.43,7.12
0.78,1.0,0.83,7.27,7.26
0.77,0.97,0.79,7.39,7.06
0.75,1.0,0.83,7.29,7.23
0.79,0.98,0.84,7.51,7.09
0.8,1.02,0.82,7.29,7.18
0.74,0.98,0.84,7.3,7.11
0.78,1.07,0.84,7.42,7.26
0.78,0.99,0.83,7.37,7.07
0.77,0.99,0.81,7.32,7.26
0.86,0.98,0.83,7.28,7.08
0.8,0.99,0.86,7.53,7.22
0.79,1.0,0.84,7.3,7.17
0.75,0.97,0.84,7.35,7.16
0.78,0.97,0.83,7.3,7.14
0.77,0.98,0.81,7.4,7.23
0.77,0.98,0.81,7.25,7.06
0.81,0.99,0.86,7.48,7.1
0.81,1.0,0.83,7.4,7.2
0.77,1.02,0.84,7.36,7.13
0.77,0.98,0.84,7.3,7.1
0.78,1.0,0.82,7.54,7.07
0.81,0.96,0.8,7.29,7.19
0.79,0.99,0.81,7.38,7.15
0.81,0.98,0.86,7.4,7.09
0.79,0.97,0.83,7.26,7.18
0.78,0.99,0.84,7.34,7.12
0.78,0.99,0.83,7.34,7.19
0.78,0.97,0.82,7.34,7.15
0.79,1.0,0.82,7.24,7.05
0.76,0.99,0.84,7.33,7.19
0.79,0.96,0.81,7.38,7.14
0.81,0.98,0.8,7.29,7.18
0.76,1.01,0.81,7.33,7.14
0.78,1.02,0.84,7.28,7.15
0.79,0.99,0.83,7.33,7.12
0.76,0.96,0.81,7.42,7.18
0.79,0.97,0.86,7.28,7.21
0.78,0.97,0.83,7.37,7.08
0.82,0.98,0.81,7.35,7.13
0.75,0.99,0.81,7.29,7.06
0.79,1.01,0.84,7.33,7.12
0.78,0.99,0.83,7.27,7.21
0.79,0.99,0.82,7.49,7.12
0.78,1.05,0.84,7.34,7.15
0.78,0.98,0.83,7.29,7.05
0.75,0.98,0.87,7.5,7.07
0.8,1.02,0.86,7.3,7.15
0.78,1.01,0.83,7.31,7.07
0.8,0.99,0.81,7.42,7.13
0.77,1.01,0.82,7.31,7.17
0.78,1.07,0.84,7.25,7.07
0.81,0.98,0.81,7.39,7.12
0.77,0.95,0.83,7.36,7.12
0.75,0.97,0.81,7.38,7.25
0.79,0.96,0.8,7.26,7.12
0.84,1.01,0.81,7.44,7.22
0.78,0.99,0.83,7.55,7.1
0.78,0.97,0.82,7.48,7.1
0.77,0.98,0.81,7.32,7.12
0.74,1.0,0.8,7.38,7.16
0.79,0.98,0.85,7.48,7.04
0.78,1.0,0.84,7.37,7.19
0.83,0.99,0.8,7.29,7.14
0.76,0.96,0.81,7.35,7.14
0.78,0.98,0.83,7.29,7.07
0.81,1.0,0.83,7.34,7.05
0.75,0.98,0.82,7.27,7.14
0.78,1.0,0.78,7.34,7.17
0.83,0.99,0.84,7.29,7.09
0.77,0.96,0.84,7.34,7.21
0.78,0.97,0.86,7.36,7.13
0.77,1.0,0.82,7.28,7.17
0.76,0.95,0.8,7.31,7.11
0.75,0.97,0.82,7.5,7.14
0.8,0.99,0.84,7.29,7.24
0.8,0.99,0.83,7.38,7.18
0.76,0.97,0.83,7.3,7.13
0.81,0.95,0.81,7.52,7.2
0.78,1.0,0.87,7.26,7.13
0.75,0.98,0.94,7.3,7.06
0.77,0.99,0.83,7.35,7.16
0.78,0.98,0.84,7.38,7.07
0.8,1.0,0.83,7.28,7.16
0.74,1.02,0.8,7.44,7.18
0.8,0.99,0.84,7.28,7.17
0.82,0.98,0.86,7.33,7.09
0.78,0.98,0.84,7.29,7.08
0.77,0.99,0.84,7.31,7.22
0.8,1.0,0.82,7.39,7.19
0.8,1.0,0.8,7.27,7.1
0.77,1.01,0.83,7.32,7.2
0.76,0.98,0.83,7.28,7.17
0.77,1.0,0.84,7.33,7.13
0.77,1.0,0.83,7.28,7.2
0.78,1.01,0.81,7.26,7.11
0.78,1.0,0.81,7.27,7.26
0.76,0.99,0.84,7.35,7.07
0.78,1.0,0.82,7.26,7.17
0.78,0.99,0.8,7.43,7.1
0.79,1.0,0.82,7.38,7.22
0.75,1.01,0.81,7.34,7.1
0.76,1.0,0.86,7.41,7.21
0.78,1.0,0.81,7.35,7.11
0.76,1.0,0.81,7.31,7.18
0.78,0.98,0.86,7.36,7.15
0.79,0.97,0.82,7.33,7.22
0.75,0.95,0.82,7.36,7.15
0.81,0.98,0.81,7.3,7.25
0.77,1.02,0.82,7.47,7.13
0.76,0.99,0.82,7.32,7.17
0.78,1.01,0.82,7.39,7.22
0.79,1.0,0.82,7.34,7.13
0.78,0.97,0.81,7.37,7.16
0.74,0.96,0.85,7.42,7.24
0.78,0.99,0.83,7.3,7.09
0.77,0.98,0.82,7.34,7.11
0.75,1.01,0.8,7.29,7.21
0.78,0.98,0.84,7.35,7.1
0.79,0.98,0.83,7.49,7.17
0.78,1.0,0.83,7.26,7.2
0.77,1.0,0.84,7.36,7.23
0.79,0.98,0.83,7.38,7.14
0.76,0.97,0.8,7.3,7.09
0.82,1.01,0.81,7.26,7.22
0.77,1.02,0.81,7.36,7.19
0.77,0.94,0.85,7.32,7.18
0.75,1.0,0.84,7.31,7.28
0.77,1.02,0.83,7.36,7.15
0.77,0.98,0.83,7.36,7.11
0.74,1.02,0.8,7.37,7.12
0.79,0.97,0.83,7.33,7.14
0.78,1.0,0.9,7.3,7.08
0.78,0.99,0.82,7.42,7.27
0.75,1.01,0.84,7.39,7.12
0.76,1.02,0.85,7.27,7.18
0.77,0.99,0.81,7.44,7.22
0.77,0.99,0.85,7.3,7.15
0.77,1.02,0.83,7.33,7.12
0.77,0.99,0.86,7.27,7.06
0.79,0.97,0.84,7.36,7.12
0.78,1.0,0.82,7.4,7.16
0.77,1.04,0.84,7.33,7.24
0.77,0.99,0.83,7.31,7.07
0.78,0.98,0.83,7.38,7.07
0.79,0.95,0.83,7.38,7.28
0.75,1.0,0.81,7.49,7.11
0.79,1.01,0.83,7.38,7.09
0.79,0.98,0.82,7.33,7.2
0.76,0.97,0.82,7.39,7.16
0.78,1.0,0.83,7.36,7.16
0.78,1.05,0.82,7.32,7.09
0.77,1.0,0.8,7.26,7.1
0.77,0.99,0.87,7.45,7.17
0.79,1.0,0.83,7.25,7.22
0.78,0.98,0.84,7.3,7.15
0.75,0.98,0.81,7.31,7.19
0.78,0.98,0.81,7.27,7.24
0.8,1.0,0.85,7.29,7.23
0.79,1.01,0.81,7.27,7.27
0.77,1.0,0.84,7.41,7.06
0.78,0.99,0.82,7.29,7.14
0.79,1.06,0.83,7.32,7.15
0.77,1.0,0.88,7.41,7.25
0.77,0.99,0.82,7.37,7.1
0.77,0.99,0.8,7.51,7.25
0.83,0.96,0.84,7.33,7.19
0.75,0.98,0.86,7.37,7.23
0.8,0.99,0.83,7.42,7.09
0.77,0.98,0.81,7.36,7.23
0.78,0.97,0.82,7.4,7.14
0.77,0.99,0.83,7.3,7.05
0.77,0.96,0.82,7.51,7.13
0.78,0.97,0.83,7.37,7.11
0.76,0.98,0.81,7.46,7.12
0.78,0.99,0.8,7.48,7.1
0.76,0.95,0.83,7.29,7.1
0.74,1.01,0.83,7.36,7.21
0.77,1.01,0.85,7.39,7.12
0.79,1.01,0.83,7.35,7.23
0.76,0.98,0.84,7.32,7.12
0.78,0.96,0.82,7.49,7.26
0.8,1.0,0.84,7.31,7.08
0.77,0.99,0.82,7.38,7.16
0.76,1.0,0.81,7.3,7.32
0.8,0.96,0.84,7.28,7.07
0.79,0.97,0.86,7.4,7.22
0.77,1.02,0.83,7.31,7.17
0.76,0.98,0.83,7.5,7.15
0.77,0.98,0.81,7.32,7.07
0.8,0.98,0.82,7.43,7.11
0.76,1.01,0.85,7.39,7.09
0.79,0.98,0.83,7.36,7.21
0.76,1.01,0.85,7.38,7.17
0.75,1.01,0.84,7.37,7.14
0.8,0.99,0.81,7.36,7.19
0.76,0.98,0.82,7.35,7.07
0.77,0.99,0.84,7.43,7.11
0.79,1.01,0.84,7.34,7.21
0.78,1.0,0.84,7.38,7.23
0.78,0.98,0.83,7.35,7.21
0.81,0.97,0.8,7.4,7.21
0.78,0.99,0.83,7.35,7.12
0.76,1.03,0.81,7.4,7.13
0.78,0.99,0.83,7.42,7.19
0.79,0.99,0.82,7.41,7.1
0.79,1.0,0.83,7.47,7.05
0.77,1.02,0.81,7.42,7.19
0.79,0.96,0.81,7.37,7.17
